pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_location_id
2019-01-03 05:33:12.000000 UTC,2019-01-03 05:50:55.000000 UTC,1,6.86,243
2019-01-03 05:33:35.000000 UTC,2019-01-03 05:49:00.000000 UTC,3,4.21,226
2019-01-03 05:34:00.000000 UTC,2019-01-03 05:56:00.000000 UTC,,5.46,225
2019-01-03 05:34:07.000000 UTC,2019-01-03 05:41:35.000000 UTC,2,2.35,7
2019-01-03 05:34:35.000000 UTC,2019-01-03 06:05:03.000000 UTC,1,13.87,213
2019-01-03 05:34:55.000000 UTC,2019-01-03 05:54:02.000000 UTC,2,8.36,54
2019-01-03 05:35:00.000000 UTC,2019-01-03 05:53:00.000000 UTC,,4.02,36
2019-01-03 05:35:00.000000 UTC,2019-01-03 06:03:09.000000 UTC,1,11.56,227
2019-01-03 05:35:01.000000 UTC,2019-01-03 05:53:07.000000 UTC,1,4.02,36
2019-01-03 05:35:36.000000 UTC,2019-01-03 05:51:28.000000 UTC,1,8.7,82
2019-01-03 05:35:39.000000 UTC,2019-01-03 06:12:10.000000 UTC,1,21.14,254
2019-01-03 05:36:11.000000 UTC,2019-01-03 05:44:45.000000 UTC,1,3.16,168
2019-01-03 05:36:34.000000 UTC,2019-01-03 06:40:57.000000 UTC,1,22.61,222
2019-01-03 05:37:15.000000 UTC,2019-01-03 05:50:51.000000 UTC,1,7.13,41
2019-01-03 05:37:49.000000 UTC,2019-01-03 05:41:36.000000 UTC,1,1.32,244
2019-01-03 05:38:11.000000 UTC,2019-01-03 05:41:18.000000 UTC,1,0.4,75
2019-01-03 05:38:19.000000 UTC,2019-01-03 05:43:50.000000 UTC,1,1.85,92
2019-01-03 05:38:28.000000 UTC,2019-01-03 05:47:06.000000 UTC,1,2.65,75
2019-01-03 05:38:29.000000 UTC,2019-01-03 06:05:01.000000 UTC,1,13.9,76
2019-01-03 05:38:36.000000 UTC,2019-01-03 05:46:25.000000 UTC,1,2.06,17
2019-01-03 05:40:27.000000 UTC,2019-01-03 05:47:14.000000 UTC,1,2.4,129
2019-01-03 05:40:36.000000 UTC,2019-01-03 06:22:00.000000 UTC,3,17.03,38
2019-01-03 05:41:00.000000 UTC,2019-01-03 05:58:00.000000 UTC,,9.94,51
2019-01-03 05:41:26.000000 UTC,2019-01-03 06:03:17.000000 UTC,1,5.46,225
2019-01-03 05:41:30.000000 UTC,2019-01-03 06:04:02.000000 UTC,1,11.1,175
2019-01-03 05:41:51.000000 UTC,2019-01-03 06:10:33.000000 UTC,1,10.76,254
2019-01-03 05:41:57.000000 UTC,2019-01-03 06:26:35.000000 UTC,1,19.72,51
2019-01-03 05:42:00.000000 UTC,2019-01-03 06:10:00.000000 UTC,,10.76,254
2019-01-03 05:42:01.000000 UTC,2019-01-03 05:59:40.000000 UTC,1,9.94,51
2019-01-03 05:42:17.000000 UTC,2019-01-03 06:10:22.000000 UTC,1,6.48,82
2019-01-03 05:42:25.000000 UTC,2019-01-03 05:46:27.000000 UTC,1,0.75,42
2019-01-03 05:42:27.000000 UTC,2019-01-03 05:47:22.000000 UTC,1,2.23,129
2019-01-03 05:42:42.000000 UTC,2019-01-03 06:01:37.000000 UTC,1,8.8,11
2019-01-03 05:43:00.000000 UTC,2019-01-03 05:58:00.000000 UTC,,3.55,89
2019-01-03 05:43:00.000000 UTC,2019-01-03 06:11:00.000000 UTC,,14.45,136
2019-01-03 05:43:07.000000 UTC,2019-01-03 06:03:34.000000 UTC,1,7.29,116
2019-01-03 05:43:56.000000 UTC,2019-01-03 05:59:37.000000 UTC,1,3.96,7
2019-01-03 05:44:00.000000 UTC,2019-01-03 06:12:00.000000 UTC,,14.38,250
2019-01-03 05:44:17.000000 UTC,2019-01-03 05:46:17.000000 UTC,1,0.94,74
2019-01-03 05:44:39.000000 UTC,2019-01-03 05:59:45.000000 UTC,6,4.93,43
2019-01-03 05:45:00.000000 UTC,2019-01-03 06:20:00.000000 UTC,,8.3,203
2019-01-03 05:45:01.000000 UTC,2019-01-03 06:01:41.000000 UTC,1,6.95,52
2019-01-03 05:45:10.000000 UTC,2019-01-03 05:49:58.000000 UTC,1,1.35,24
2019-01-03 05:45:36.000000 UTC,2019-01-03 06:00:28.000000 UTC,1,3.55,89
2019-01-03 05:45:46.000000 UTC,2019-01-03 05:50:33.000000 UTC,1,0.79,74
2019-01-03 05:45:47.000000 UTC,2019-01-03 06:17:18.000000 UTC,1,14.43,78
2019-01-03 05:46:35.000000 UTC,2019-01-03 06:01:39.000000 UTC,1,3.5,74
2019-01-03 05:47:23.000000 UTC,2019-01-03 06:02:34.000000 UTC,1,6.78,193
2019-01-03 05:47:29.000000 UTC,2019-01-03 05:52:04.000000 UTC,1,1.1,166
2019-01-03 05:47:31.000000 UTC,2019-01-03 06:22:59.000000 UTC,1,8.3,203
2019-01-03 05:47:38.000000 UTC,2019-01-03 06:04:12.000000 UTC,1,4.3,7
2019-01-03 05:47:53.000000 UTC,2019-01-03 06:15:54.000000 UTC,1,14.45,136
2019-01-03 05:48:14.000000 UTC,2019-01-03 06:13:22.000000 UTC,1,5.8,24
2019-01-03 05:48:16.000000 UTC,2019-01-03 06:35:46.000000 UTC,1,9.85,129
2019-01-03 05:48:35.000000 UTC,2019-01-03 06:17:19.000000 UTC,1,14.38,250
2019-01-03 05:49:00.000000 UTC,2019-01-03 06:20:19.000000 UTC,1,18.4,247
2019-01-03 05:49:10.000000 UTC,2019-01-03 05:52:38.000000 UTC,1,0.78,75
2019-01-03 05:49:32.000000 UTC,2019-01-03 06:11:31.000000 UTC,1,9.6,41
2019-01-03 05:50:09.000000 UTC,2019-01-03 05:52:17.000000 UTC,1,0.83,130
2019-01-03 05:50:39.000000 UTC,2019-01-03 05:58:48.000000 UTC,1,4.22,127
2019-01-03 05:51:09.000000 UTC,2019-01-03 05:58:15.000000 UTC,1,1.11,244
2019-01-03 05:52:00.000000 UTC,2019-01-03 06:29:00.000000 UTC,,22.05,150
2019-01-03 05:53:00.000000 UTC,2019-01-03 06:07:00.000000 UTC,,8.07,150
2019-01-03 05:53:00.000000 UTC,2019-01-03 06:03:00.000000 UTC,,4.23,213
2019-01-03 05:53:05.000000 UTC,2019-01-03 06:07:05.000000 UTC,1,5.2,152
2019-01-03 05:53:35.000000 UTC,2019-01-03 06:23:39.000000 UTC,5,16.53,174
2019-01-03 05:54:17.000000 UTC,2019-01-03 06:05:10.000000 UTC,1,2.08,130
2019-01-03 05:54:49.000000 UTC,2019-01-03 05:56:44.000000 UTC,1,0.7,74
2019-01-03 05:55:00.000000 UTC,2019-01-03 06:25:00.000000 UTC,,15.83,55
2019-01-03 05:55:00.000000 UTC,2019-01-03 06:28:00.000000 UTC,,12.75,55
2019-01-03 05:55:05.000000 UTC,2019-01-03 06:07:29.000000 UTC,1,2.35,244
2019-01-03 05:55:20.000000 UTC,2019-01-03 05:58:02.000000 UTC,1,0.7,145
2019-01-03 05:55:43.000000 UTC,2019-01-03 06:09:44.000000 UTC,1,8.07,150
2019-01-03 05:56:00.000000 UTC,2019-01-03 06:31:00.000000 UTC,,16.74,92
2019-01-03 05:56:10.000000 UTC,2019-01-03 06:33:32.000000 UTC,1,22.05,150
2019-01-03 05:56:20.000000 UTC,2019-01-03 06:00:39.000000 UTC,1,1.11,166
2019-01-03 05:56:20.000000 UTC,2019-01-03 06:34:42.000000 UTC,1,10.64,85
2019-01-03 05:56:25.000000 UTC,2019-01-03 06:32:00.000000 UTC,1,11.81,188
2019-01-03 05:56:28.000000 UTC,2019-01-03 06:25:20.000000 UTC,1,20.2,150
2019-01-03 05:56:43.000000 UTC,2019-01-03 06:25:18.000000 UTC,1,10.9,168
2019-01-03 05:56:44.000000 UTC,2019-01-03 06:06:39.000000 UTC,1,4.23,213
2019-01-03 05:57:00.000000 UTC,2019-01-03 06:32:07.000000 UTC,1,16.74,92
2019-01-03 05:57:00.000000 UTC,2019-01-03 06:37:00.000000 UTC,,19.33,259
2019-01-03 05:57:09.000000 UTC,2019-01-03 06:51:25.000000 UTC,1,18.81,254
2019-01-03 05:57:12.000000 UTC,2019-01-03 06:27:02.000000 UTC,1,16.48,250
2019-01-03 05:57:20.000000 UTC,2019-01-03 06:09:45.000000 UTC,1,3.51,41
2019-01-03 05:57:21.000000 UTC,2019-01-03 06:25:58.000000 UTC,1,17.92,212
2019-01-03 05:57:26.000000 UTC,2019-01-03 06:16:46.000000 UTC,1,5.56,152
2019-01-03 05:58:00.000000 UTC,2019-01-03 06:20:00.000000 UTC,,8.5,177
2019-01-03 05:58:26.000000 UTC,2019-01-03 06:30:45.000000 UTC,1,12.75,55
2019-01-03 05:58:35.000000 UTC,2019-01-03 06:04:10.000000 UTC,1,0.88,75
2019-01-03 05:58:36.000000 UTC,2019-01-03 06:13:17.000000 UTC,2,3.26,145
2019-01-03 05:58:38.000000 UTC,2019-01-03 06:05:08.000000 UTC,1,1.25,7
2019-01-03 05:58:38.000000 UTC,2019-01-03 06:01:36.000000 UTC,1,0.61,75
2019-01-03 05:58:44.000000 UTC,2019-01-03 06:17:19.000000 UTC,1,6.21,116
2019-01-03 05:59:00.000000 UTC,2019-01-03 06:35:00.000000 UTC,,11.81,188
2019-01-03 05:59:14.000000 UTC,2019-01-03 06:05:12.000000 UTC,1,1.53,74
2019-01-03 05:59:17.000000 UTC,2019-01-03 06:37:45.000000 UTC,1,17.24,205
2019-01-03 05:59:45.000000 UTC,2019-01-03 06:15:08.000000 UTC,1,8.25,145
2019-01-03 05:59:50.000000 UTC,2019-01-03 06:39:30.000000 UTC,1,19.33,259
2019-01-03 05:59:51.000000 UTC,2019-01-03 06:29:10.000000 UTC,1,15.83,55
2019-01-03 06:00:00.000000 UTC,2019-01-03 06:15:00.000000 UTC,,6.99,191
2019-01-03 06:00:04.000000 UTC,2019-01-03 06:11:03.000000 UTC,1,2.8,75
2019-01-03 06:00:24.000000 UTC,2019-01-03 06:29:09.000000 UTC,1,8.7,188
2019-01-03 06:00:40.000000 UTC,2019-01-03 06:14:39.000000 UTC,1,3.54,66
2019-01-03 06:00:41.000000 UTC,2019-01-03 06:13:02.000000 UTC,1,4.1,136
2019-01-03 06:00:45.000000 UTC,2019-01-03 06:14:23.000000 UTC,1,4.71,75
2019-01-03 06:00:54.000000 UTC,2019-01-03 06:19:39.000000 UTC,1,3.57,76
2019-01-03 06:00:56.000000 UTC,2019-01-03 06:24:42.000000 UTC,1,7.79,260
2019-01-03 06:01:00.000000 UTC,2019-01-03 06:33:00.000000 UTC,,0,77
2019-01-03 06:01:00.000000 UTC,2019-01-03 06:15:29.000000 UTC,1,4.86,43
2019-01-03 06:02:00.000000 UTC,2019-01-03 06:40:00.000000 UTC,,14.79,89
2019-01-03 06:02:06.000000 UTC,2019-01-03 06:11:20.000000 UTC,1,2.15,260
2019-01-03 06:02:14.000000 UTC,2019-01-03 06:24:18.000000 UTC,1,8.5,177
2019-01-03 06:02:23.000000 UTC,2019-01-03 06:08:11.000000 UTC,2,1.43,182
2019-01-03 06:02:25.000000 UTC,2019-01-03 06:05:25.000000 UTC,1,0,193
2019-01-03 06:02:47.000000 UTC,2019-01-03 06:06:21.000000 UTC,1,1.2,75
2019-01-03 06:02:50.000000 UTC,2019-01-03 06:10:25.000000 UTC,1,2.24,33
2019-01-03 06:02:57.000000 UTC,2019-01-03 06:44:07.000000 UTC,1,21.9,227
2019-01-03 06:03:00.000000 UTC,2019-01-03 06:24:00.000000 UTC,,12.38,248
2019-01-03 06:03:03.000000 UTC,2019-01-03 06:39:21.000000 UTC,1,8.84,76
2019-01-03 06:03:04.000000 UTC,2019-01-03 06:05:54.000000 UTC,1,0.48,166
2019-01-03 06:03:19.000000 UTC,2019-01-03 06:32:39.000000 UTC,1,11.61,76
2019-01-03 06:03:23.000000 UTC,2019-01-03 06:19:19.000000 UTC,1,6.99,191
2019-01-03 06:03:23.000000 UTC,2019-01-03 06:49:42.000000 UTC,1,13.96,139
2019-01-03 06:03:41.000000 UTC,2019-01-03 06:39:56.000000 UTC,1,10.25,71
2019-01-03 06:03:46.000000 UTC,2019-01-03 06:16:37.000000 UTC,1,2.2,146
2019-01-03 06:03:50.000000 UTC,2019-01-03 06:53:26.000000 UTC,1,18.95,254
2019-01-03 06:04:16.000000 UTC,2019-01-03 06:18:57.000000 UTC,1,3.45,145
2019-01-03 06:04:34.000000 UTC,2019-01-03 06:11:31.000000 UTC,1,1.58,173
